#EXPORTTYPE:DATA ALL
#FILE:
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 200F3
#PROJECT:
#DATE/TIME:19.03.2025 15:09
#CORR. FILE:
#TEMPCAL:temp_cal_3Kmin.ngb-td5
#SENSITIVITY:sens_cal_3Kmin.ngb-ed5
#LABORATORY:
#OPERATOR:
#REMARK:CR 1355.7; tot 1431.2
#SAMPLE:
#SAMPLE MASS /mg:75.9
#MATERIAL:
#REFERENCE:Ref.
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:High pressure, steel
#SAMPLE CRUCIBLE MASS /mg:1355.7
#REFERENCE CRUCIBLE MASS /mg:1385.5
#M.RANGE /�V:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:25�C....200�C/-7.0....7.0K/min
#SEGMENT:S1-5/5
#SEG. 1:25�C/7.0(K/min)/50�C
#SEG. 2:50�C/00:15/50�C
#SEG. 3:50�C/5.0(K/min)/200�C
#SEG. 4:200�C/00:30/200�C
#SEG. 5:200�C/7.0(K/min)/50�C

##Temp./�C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 50.42700;18.30500;-1.665247e-003;50.00000;100.00000;2.82460;2
 50.42700;18.32167;-1.654571e-003;50.00000;100.00000;2.82460;2
 50.42700;18.33833;-1.665247e-003;50.00000;100.00000;2.82460;2
 50.42800;18.35500;-1.658164e-003;50.00000;100.00000;2.82460;2
 50.42800;18.37167;-1.643930e-003;50.00000;100.00000;2.82460;2
 50.42800;18.38833;-1.658164e-003;50.00000;100.00000;2.82460;2
 50.42700;18.40500;-1.647454e-003;50.00000;100.00000;2.82460;2
 50.42800;18.42167;-1.619019e-003;50.00000;100.00000;2.82460;2
 50.42900;18.43833;-1.626171e-003;50.00000;100.00000;2.82460;2
 50.42800;18.45500;-1.629695e-003;50.00000;100.00000;2.82460;2
 50.43000;18.47167;-1.629764e-003;50.00000;100.00000;2.82461;2
 50.43000;18.48833;-1.622647e-003;50.00000;100.00000;2.82461;2
 50.42800;18.50500;-1.633253e-003;50.00000;100.00000;2.82460;2
 50.42900;18.52167;-1.640405e-003;50.00000;100.00000;2.82460;2
 50.42900;18.53833;-1.622612e-003;50.00000;100.00000;2.82460;2
 50.42800;18.55500;-1.619019e-003;50.00000;100.00000;2.82460;2
 50.42700;18.57333;-1.640336e-003;50.00000;100.00000;2.82460;2
 50.42900;18.59000;-1.626171e-003;50.00000;100.00000;2.82460;3
 50.42800;18.60667;-1.636812e-003;50.00000;100.00000;2.82460;3
 50.42800;18.62333;-1.633253e-003;50.00000;100.00000;2.82460;3
 50.42900;18.64000;-1.636847e-003;50.00000;100.00000;2.82460;3
 50.42900;18.65667;-1.629729e-003;50.00000;100.00000;2.82460;3
 50.43000;18.67333;-1.608412e-003;50.00000;100.00000;2.82461;3
 50.43100;18.69000;-1.565742e-003;50.00000;100.00000;2.82461;3
 50.43300;18.70667;-1.523107e-003;50.00000;100.00000;2.82461;3
 50.43600;18.72333;-1.455597e-003;50.00000;100.00000;2.82462;3
 50.43900;18.74000;-1.341824e-003;50.00000;100.00000;2.82462;3
 50.44500;18.75667;-1.221039e-003;50.00000;100.00000;2.82464;3
 50.44900;18.77333;-1.050363e-003;50.00000;100.00000;2.82465;3
 50.45800;18.79000;-8.834243e-004;50.00000;100.00000;2.82467;3
 50.46600;18.80667;-6.879834e-004;50.00000;100.00000;2.82468;3
 50.47500;18.82333;-4.747877e-004;50.00000;100.00000;2.82470;3
 50.48700;18.84000;-1.940899e-004;50.00000;100.00000;2.82473;3
 50.49700;18.85667; 8.667452e-005;50.00000;100.00000;2.82475;3
 50.51200;18.87333; 3.850459e-004;50.00000;100.00000;2.82479;3
 50.52600;18.89000; 7.617321e-004;50.00000;100.00000;2.82482;3
 50.54200;18.90667; 1.173920e-003;50.00000;100.00000;2.82485;3
 50.56100;18.92333; 1.625128e-003;50.00000;100.00000;2.82490;3
 50.57900;18.94000; 2.072802e-003;50.00000;100.00000;2.82494;3
 50.59900;18.95667; 2.627134e-003;50.00000;100.00000;2.82498;3
 50.62000;18.97333; 3.188526e-003;50.00000;100.00000;2.82503;3
 50.64300;18.99000; 3.788961e-003;50.00000;100.00000;2.82508;3
 50.66800;19.00667; 4.417761e-003;50.00000;100.00000;2.82513;3
 50.69400;19.02333; 5.121213e-003;50.00000;100.00000;2.82519;3
 50.72100;19.04000; 5.863731e-003;50.00000;100.00000;2.82525;3
 50.75000;19.05667; 6.634601e-003;50.00000;100.00000;2.82531;3
 50.78000;19.07333; 7.494334e-003;50.00000;100.00000;2.82538;3
 50.81200;19.09000; 8.364618e-003;50.00000;100.00000;2.82545;3
 50.84400;19.10667; 9.295334e-003;50.00000;100.00000;2.82552;3
 50.87900;19.12333; 1.024722e-002;50.00000;100.00000;2.82560;3
 50.91500;19.14000; 1.126304e-002;50.00000;100.00000;2.82568;3
 50.95200;19.15667; 1.234990e-002;50.00000;100.00000;2.82576;3
 50.98800;19.17333; 1.343318e-002;50.00000;100.00000;2.82584;3
 51.02800;19.19000; 1.459803e-002;50.00000;100.00000;2.82593;3
 51.06700;19.20667; 1.576642e-002;50.00000;100.00000;2.82601;3
 51.10800;19.22333; 1.700221e-002;50.00000;100.00000;2.82611;3
 51.14900;19.24000; 1.830550e-002;50.00000;100.00000;2.82620;3
 51.19200;19.25667; 1.963350e-002;50.00000;100.00000;2.82629;3
 51.23800;19.27333; 2.098615e-002;50.00000;100.00000;2.82639;3
 51.28100;19.29000; 2.234953e-002;50.00000;100.00000;2.82649;3
 51.32700;19.30667; 2.381935e-002;50.00000;100.00000;2.82659;3
 51.37400;19.32333; 2.529256e-002;50.00000;100.00000;2.82669;3
 51.42300;19.34000; 2.678688e-002;50.00000;100.00000;2.82680;3
 51.47200;19.35667; 2.834866e-002;50.00000;100.00000;2.82691;3
 51.52100;19.37333; 2.991387e-002;50.00000;100.00000;2.82701;3
 51.57000;19.39000; 3.148251e-002;50.00000;100.00000;2.82712;3
 51.62200;19.40667; 3.311841e-002;50.00000;100.00000;2.82724;3
 51.67500;19.42333; 3.475056e-002;50.00000;100.00000;2.82735;3
 51.72700;19.44000; 3.640396e-002;50.00000;100.00000;2.82747;3
 51.78100;19.45667; 3.810332e-002;50.00000;100.00000;2.82758;3
 51.83500;19.47333; 3.979898e-002;50.00000;100.00000;2.82770;3
 51.89100;19.49000; 4.152636e-002;50.00000;100.00000;2.82782;3
 51.94500;19.50667; 4.331416e-002;50.00000;100.00000;2.82794;3
 52.00200;19.52333; 4.508027e-002;50.00000;100.00000;2.82807;3
 52.05900;19.54000; 4.686754e-002;50.00000;100.00000;2.82819;3
 52.11700;19.55667; 4.868302e-002;50.00000;100.00000;2.82832;3
 52.17400;19.57333; 5.050908e-002;50.00000;100.00000;2.82844;3
 52.23300;19.59000; 5.233838e-002;50.00000;100.00000;2.82857;3
 52.29200;19.60667; 5.420661e-002;50.00000;100.00000;2.82870;3
 52.35100;19.62333; 5.606045e-002;50.00000;100.00000;2.82883;3
 52.41200;19.64000; 5.798147e-002;50.00000;100.00000;2.82896;3
 52.47400;19.65667; 5.988447e-002;50.00000;100.00000;2.82910;3
 52.53300;19.67333; 6.181241e-002;50.00000;100.00000;2.82922;3
 52.59600;19.69000; 6.378959e-002;50.00000;100.00000;2.82936;3
 52.65900;19.70667; 6.573103e-002;50.00000;100.00000;2.82950;3
 52.72200;19.72333; 6.770072e-002;50.00000;100.00000;2.82963;3
 52.78400;19.74000; 6.969162e-002;50.00000;100.00000;2.82977;3
 52.84900;19.75667; 7.170693e-002;50.00000;100.00000;2.82991;3
 52.91200;19.77333; 7.370091e-002;50.00000;100.00000;2.83005;3
 52.97800;19.79000; 7.574414e-002;50.00000;100.00000;2.83019;3
 53.04000;19.80667; 7.770942e-002;50.00000;100.00000;2.83032;3
 53.10600;19.82333; 7.979843e-002;50.00000;100.00000;2.83046;3
 53.17100;19.84000; 8.183405e-002;50.00000;100.00000;2.83060;3
 53.23900;19.85667; 8.383367e-002;50.00000;100.00000;2.83075;3
 53.30400;19.87333; 8.589021e-002;50.00000;100.00000;2.83089;3
 53.37200;19.89000; 8.792493e-002;50.00000;100.00000;2.83104;3
 53.43700;19.90667; 8.995266e-002;50.00000;100.00000;2.83118;3
 53.50500;19.92333; 9.199762e-002;50.00000;100.00000;2.83132;3
 53.57200;19.94000; 9.403183e-002;50.00000;100.00000;2.83147;3
 53.64000;19.95667; 9.604088e-002;50.00000;100.00000;2.83161;3
 53.70800;19.97333; 9.805328e-002;50.00000;100.00000;2.83176;3
 53.77700;19.99000;       0.10003;50.00000;100.00000;2.83191;3
 53.84600;20.00667;       0.10202;50.00000;100.00000;2.83206;3
 53.91400;20.02333;       0.10400;50.00000;100.00000;2.83220;3
 53.98500;20.04000;       0.10595;50.00000;100.00000;2.83235;3
 54.05300;20.05667;       0.10793;50.00000;100.00000;2.83250;3
 54.12300;20.07333;       0.10984;50.00000;100.00000;2.83265;3
 54.19400;20.09000;       0.11177;50.00000;100.00000;2.83280;3
 54.26400;20.10667;       0.11369;50.00000;100.00000;2.83295;3
 54.33400;20.12333;       0.11560;50.00000;100.00000;2.83310;3
 54.40500;20.14000;       0.11748;50.00000;100.00000;2.83325;3
 54.47500;20.15667;       0.11937;50.00000;100.00000;2.83340;3
 54.54700;20.17333;       0.12126;50.00000;100.00000;2.83355;3
 54.61800;20.19000;       0.12311;50.00000;100.00000;2.83370;3
 54.69100;20.20667;       0.12499;50.00000;100.00000;2.83386;3
 54.76200;20.22333;       0.12689;50.00000;100.00000;2.83401;3
 54.83700;20.24000;       0.12875;50.00000;100.00000;2.83417;3
 54.90600;20.25667;       0.13063;50.00000;100.00000;2.83431;3
 54.97900;20.27333;       0.13251;50.00000;100.00000;2.83447;3
 55.05400;20.29000;       0.13443;50.00000;100.00000;2.83463;3
 55.12600;20.30667;       0.13632;50.00000;100.00000;2.83478;3
 55.19900;20.32333;       0.13822;50.00000;100.00000;2.83493;3
 55.27300;20.34000;       0.14011;50.00000;100.00000;2.83509;3
 55.34500;20.35667;       0.14200;50.00000;100.00000;2.83524;3
 55.41800;20.37333;       0.14390;50.00000;100.00000;2.83539;3
 55.49400;20.39000;       0.14582;50.00000;100.00000;2.83555;3
 55.56800;20.40667;       0.14771;50.00000;100.00000;2.83571;3
 55.64100;20.42333;       0.14957;50.00000;100.00000;2.83586;3
 55.71500;20.44000;       0.15150;50.00000;100.00000;2.83602;3
 55.79100;20.45667;       0.15342;50.00000;100.00000;2.83618;3
 55.86500;20.47333;       0.15533;50.00000;100.00000;2.83633;3
 55.94100;20.49000;       0.15722;50.00000;100.00000;2.83649;3
 56.01600;20.50667;       0.15911;50.00000;100.00000;2.83665;3
 56.09000;20.52333;       0.16099;50.00000;100.00000;2.83680;3
 56.16500;20.54000;       0.16288;50.00000;100.00000;2.83696;3
 56.24200;20.55667;       0.16477;50.00000;100.00000;2.83712;3
 56.31700;20.57333;       0.16667;50.00000;100.00000;2.83728;3
 56.39300;20.59000;       0.16852;50.00000;100.00000;2.83743;3
 56.46900;20.60667;       0.17045;50.00000;100.00000;2.83759;3
 56.54500;20.62333;       0.17229;50.00000;100.00000;2.83775;3
 56.62000;20.64000;       0.17416;50.00000;100.00000;2.83791;3
 56.69800;20.65667;       0.17602;50.00000;100.00000;2.83807;3
 56.77200;20.67333;       0.17787;50.00000;100.00000;2.83822;3
 56.85100;20.69000;       0.17969;50.00000;100.00000;2.83838;3
 56.92600;20.70667;       0.18152;50.00000;100.00000;2.83854;3
 57.00300;20.72333;       0.18334;50.00000;100.00000;2.83870;3
 57.07900;20.74000;       0.18517;50.00000;100.00000;2.83886;3
 57.15600;20.75667;       0.18697;50.00000;100.00000;2.83902;3
 57.23200;20.77333;       0.18874;50.00000;100.00000;2.83917;3
 57.31000;20.79000;       0.19050;50.00000;100.00000;2.83933;3
 57.38700;20.80667;       0.19225;50.00000;100.00000;2.83949;3
 57.46500;20.82333;       0.19401;50.00000;100.00000;2.83965;3
 57.54000;20.84000;       0.19580;50.00000;100.00000;2.83981;3
 57.61700;20.85667;       0.19749;50.00000;100.00000;2.83996;3
 57.69600;20.87333;       0.19918;50.00000;100.00000;2.84013;3
 57.77600;20.89000;       0.20091;50.00000;100.00000;2.84029;3
 57.85300;20.90667;       0.20257;50.00000;100.00000;2.84045;3
 57.93100;20.92333;       0.20426;50.00000;100.00000;2.84061;3
 58.00800;20.94000;       0.20593;50.00000;100.00000;2.84077;3
 58.08600;20.95667;       0.20761;50.00000;100.00000;2.84092;3
 58.16500;20.97333;       0.20924;50.00000;100.00000;2.84109;3
 58.24400;20.99000;       0.21085;50.00000;100.00000;2.84125;3
 58.32000;21.00667;       0.21246;50.00000;100.00000;2.84140;3
 58.39900;21.02333;       0.21407;50.00000;100.00000;2.84156;3
 58.47900;21.04000;       0.21567;50.00000;100.00000;2.84173;3
 58.55700;21.05667;       0.21723;50.00000;100.00000;2.84188;3
 58.63500;21.07333;       0.21878;50.00000;100.00000;2.84204;3
 58.71400;21.09000;       0.22030;50.00000;100.00000;2.84220;3
 58.79300;21.10667;       0.22182;50.00000;100.00000;2.84236;3
 58.87200;21.12333;       0.22336;50.00000;100.00000;2.84252;3
 58.95100;21.14000;       0.22490;50.00000;100.00000;2.84268;3
 59.03000;21.15667;       0.22635;50.00000;100.00000;2.84284;3
 59.10800;21.17333;       0.22783;50.00000;100.00000;2.84300;3
 59.19000;21.19000;       0.22929;50.00000;100.00000;2.84317;3
 59.26800;21.20667;       0.23076;50.00000;100.00000;2.84332;3
 59.34600;21.22333;       0.23220;50.00000;100.00000;2.84348;3
 59.42500;21.24000;       0.23363;50.00000;100.00000;2.84364;3
 59.50600;21.25667;       0.23504;50.00000;100.00000;2.84380;3
 59.58500;21.27333;       0.23642;50.00000;100.00000;2.84396;3
 59.66600;21.29000;       0.23779;50.00000;100.00000;2.84412;3
 59.74400;21.30667;       0.23919;50.00000;100.00000;2.84428;3
 59.82300;21.32333;       0.24055;50.00000;100.00000;2.84444;3
 59.90400;21.34000;       0.24190;50.00000;100.00000;2.84460;3
 59.98300;21.35667;       0.24323;50.00000;100.00000;2.84476;3
 60.06200;21.37333;       0.24456;50.00000;100.00000;2.84491;3
 60.14300;21.39000;       0.24584;50.00000;100.00000;2.84508;3
 60.22300;21.40667;       0.24717;50.00000;100.00000;2.84524;3
 60.30200;21.42333;       0.24841;50.00000;100.00000;2.84539;3
 60.38300;21.44000;       0.24970;50.00000;100.00000;2.84555;3
 60.46300;21.45667;       0.25097;50.00000;100.00000;2.84571;3
 60.54300;21.47333;       0.25222;50.00000;100.00000;2.84587;3
 60.62300;21.49000;       0.25347;50.00000;100.00000;2.84603;3
 60.70500;21.50667;       0.25465;50.00000;100.00000;2.84619;3
 60.78400;21.52333;       0.25592;50.00000;100.00000;2.84635;3
 60.86400;21.54000;       0.25711;50.00000;100.00000;2.84651;3
 60.94600;21.55667;       0.25828;50.00000;100.00000;2.84667;3
 61.02600;21.57333;       0.25947;50.00000;100.00000;2.84683;3
 61.10600;21.59000;       0.26063;50.00000;100.00000;2.84699;3
 61.18500;21.60667;       0.26175;50.00000;100.00000;2.84714;3
 61.26700;21.62333;       0.26290;50.00000;100.00000;2.84730;3
 61.34800;21.64000;       0.26400;50.00000;100.00000;2.84746;3
 61.42800;21.65667;       0.26515;50.00000;100.00000;2.84762;3
 61.50800;21.67333;       0.26625;50.00000;100.00000;2.84778;3
 61.59000;21.69000;       0.26736;50.00000;100.00000;2.84794;3
 61.67100;21.70667;       0.26844;50.00000;100.00000;2.84810;3
 61.75300;21.72333;       0.26953;50.00000;100.00000;2.84826;3
 61.83100;21.74000;       0.27054;50.00000;100.00000;2.84841;3
 61.91400;21.75667;       0.27162;50.00000;100.00000;2.84857;3
 61.99400;21.77333;       0.27268;50.00000;100.00000;2.84873;3
 62.07500;21.79000;       0.27372;50.00000;100.00000;2.84888;3
 62.15600;21.80667;       0.27473;50.00000;100.00000;2.84904;3
 62.23900;21.82333;       0.27574;50.00000;100.00000;2.84920;3
 62.31900;21.84000;       0.27674;50.00000;100.00000;2.84936;3
 62.40000;21.85667;       0.27764;50.00000;100.00000;2.84952;3
 62.48000;21.87333;       0.27871;50.00000;100.00000;2.84967;3
 62.56200;21.89000;       0.27967;50.00000;100.00000;2.84983;3
 62.64400;21.90667;       0.28064;50.00000;100.00000;2.84999;3
 62.72400;21.92333;       0.28157;50.00000;100.00000;2.85014;3
 62.80600;21.94000;       0.28250;50.00000;100.00000;2.85030;3
 62.88800;21.95667;       0.28344;50.00000;100.00000;2.85046;3
 62.96800;21.97333;       0.28437;50.00000;100.00000;2.85061;3
 63.04800;21.99000;       0.28528;50.00000;100.00000;2.85077;3
 63.13200;22.00667;       0.28612;50.00000;100.00000;2.85093;3
 63.21300;22.02333;       0.28708;50.00000;100.00000;2.85109;3
 63.29400;22.04000;       0.28794;50.00000;100.00000;2.85124;3
 63.37500;22.05667;       0.28876;50.00000;100.00000;2.85140;3
 63.45800;22.07333;       0.28961;50.00000;100.00000;2.85156;3
 63.53800;22.09000;       0.29049;50.00000;100.00000;2.85171;3
 63.62200;22.10667;       0.29136;50.00000;100.00000;2.85187;3
 63.70300;22.12333;       0.29216;50.00000;100.00000;2.85203;3
 63.78400;22.14000;       0.29299;50.00000;100.00000;2.85218;3
 63.86500;22.15667;       0.29380;50.00000;100.00000;2.85233;3
 63.94700;22.17333;       0.29461;50.00000;100.00000;2.85249;3
 64.02900;22.19000;       0.29540;50.00000;100.00000;2.85265;3
 64.11100;22.20667;       0.29620;50.00000;100.00000;2.85280;3
 64.19300;22.22333;       0.29698;50.00000;100.00000;2.85296;3
 64.27500;22.24000;       0.29772;50.00000;100.00000;2.85311;3
 64.35800;22.25667;       0.29848;50.00000;100.00000;2.85327;3
 64.44000;22.27333;       0.29925;50.00000;100.00000;2.85343;3
 64.52100;22.29000;       0.29998;50.00000;100.00000;2.85358;3
 64.60400;22.30667;       0.30072;50.00000;100.00000;2.85374;3
 64.68600;22.32333;       0.30145;50.00000;100.00000;2.85389;3
 64.76700;22.34000;       0.30218;50.00000;100.00000;2.85404;3
 64.84900;22.35667;       0.30289;50.00000;100.00000;2.85420;3
 64.93100;22.37333;       0.30360;50.00000;100.00000;2.85435;3
 65.01500;22.39000;       0.30431;50.00000;100.00000;2.85451;3
 65.09600;22.40667;       0.30501;50.00000;100.00000;2.85466;3
 65.17800;22.42333;       0.30569;50.00000;100.00000;2.85482;3
 65.25900;22.44000;       0.30632;50.00000;100.00000;2.85497;3
 65.34100;22.45667;       0.30700;50.00000;100.00000;2.85512;3
 65.42500;22.47333;       0.30767;50.00000;100.00000;2.85528;3
 65.50600;22.49000;       0.30831;50.00000;100.00000;2.85543;3
 65.58900;22.50667;       0.30895;50.00000;100.00000;2.85558;3
 65.67000;22.52333;       0.30961;50.00000;100.00000;2.85574;3
 65.75400;22.54000;       0.31022;50.00000;100.00000;2.85589;3
 65.83700;22.55667;       0.31081;50.00000;100.00000;2.85605;3
 65.91700;22.57333;       0.31147;50.00000;100.00000;2.85619;3
 66.00100;22.59000;       0.31207;50.00000;100.00000;2.85635;3
 66.08200;22.60667;       0.31267;50.00000;100.00000;2.85650;3
 66.16500;22.62333;       0.31327;50.00000;100.00000;2.85665;3
 66.24600;22.64000;       0.31382;50.00000;100.00000;2.85680;3
 66.33000;22.65667;       0.31442;50.00000;100.00000;2.85696;3
 66.41300;22.67333;       0.31500;50.00000;100.00000;2.85711;3
 66.49500;22.69000;       0.31558;50.00000;100.00000;2.85726;3
 66.57800;22.70667;       0.31612;50.00000;100.00000;2.85742;3
 66.66000;22.72333;       0.31667;50.00000;100.00000;2.85757;3
 66.74200;22.74000;       0.31724;50.00000;100.00000;2.85772;3
 66.82400;22.75667;       0.31776;50.00000;100.00000;2.85787;3
 66.90800;22.77333;       0.31827;50.00000;100.00000;2.85802;3
 66.99000;22.79000;       0.31881;50.00000;100.00000;2.85817;3
 67.07300;22.80667;       0.31936;50.00000;100.00000;2.85833;3
 67.15500;22.82333;       0.31992;50.00000;100.00000;2.85848;3
 67.23600;22.84000;       0.32039;50.00000;100.00000;2.85862;3
 67.32000;22.85667;       0.32090;50.00000;100.00000;2.85878;3
 67.40300;22.87333;       0.32140;50.00000;100.00000;2.85893;3
 67.48500;22.89000;       0.32188;50.00000;100.00000;2.85908;3
 67.56700;22.90667;       0.32234;50.00000;100.00000;2.85923;3
 67.65000;22.92333;       0.32282;50.00000;100.00000;2.85938;3
 67.73300;22.94000;       0.32333;50.00000;100.00000;2.85953;3
 67.81500;22.95667;       0.32379;50.00000;100.00000;2.85968;3
 67.89700;22.97333;       0.32425;50.00000;100.00000;2.85982;3
 67.98200;22.99000;       0.32471;50.00000;100.00000;2.85998;3
 68.06200;23.00667;       0.32518;50.00000;100.00000;2.86012;3
 68.14600;23.02333;       0.32561;50.00000;100.00000;2.86027;3
 68.23000;23.04000;       0.32609;50.00000;100.00000;2.86043;3
 68.31200;23.05667;       0.32652;50.00000;100.00000;2.86057;3
 68.39600;23.07333;       0.32695;50.00000;100.00000;2.86072;3
 68.47800;23.09000;       0.32738;50.00000;100.00000;2.86087;3
 68.56000;23.10667;       0.32778;50.00000;100.00000;2.86102;3
 68.64300;23.12333;       0.32821;50.00000;100.00000;2.86117;3
 68.72500;23.14000;       0.32859;50.00000;100.00000;2.86131;3
 68.80800;23.15667;       0.32901;50.00000;100.00000;2.86146;3
 68.89100;23.17333;       0.32939;50.00000;100.00000;2.86161;3
 68.97400;23.19000;       0.32977;50.00000;100.00000;2.86176;3
 69.05700;23.20667;       0.33017;50.00000;100.00000;2.86191;3
 69.14000;23.22333;       0.33057;50.00000;100.00000;2.86206;3
 69.22300;23.24000;       0.33098;50.00000;100.00000;2.86220;3
 69.30600;23.25667;       0.33136;50.00000;100.00000;2.86235;3
 69.38800;23.27333;       0.33174;50.00000;100.00000;2.86250;3
 69.47200;23.29000;       0.33210;50.00000;100.00000;2.86264;3
 69.55300;23.30667;       0.33248;50.00000;100.00000;2.86279;3
 69.63800;23.32333;       0.33285;50.00000;100.00000;2.86294;3
 69.72100;23.34000;       0.33319;50.00000;100.00000;2.86309;3
 69.80300;23.35667;       0.33351;50.00000;100.00000;2.86323;3
 69.88500;23.37333;       0.33389;50.00000;100.00000;2.86337;3
 69.96900;23.39000;       0.33424;50.00000;100.00000;2.86352;3
 70.05200;23.40667;       0.33456;50.00000;100.00000;2.86367;3
 70.13400;23.42333;       0.33490;50.00000;100.00000;2.86381;3
 70.21700;23.44000;       0.33524;50.00000;100.00000;2.86396;3
 70.30200;23.45667;       0.33555;50.00000;100.00000;2.86411;3
 70.38300;23.47333;       0.33586;50.00000;100.00000;2.86425;3
 70.46700;23.49000;       0.33620;50.00000;100.00000;2.86440;3
 70.55000;23.50667;       0.33651;50.00000;100.00000;2.86454;3
 70.63300;23.52333;       0.33683;50.00000;100.00000;2.86469;3
 70.71500;23.54000;       0.33714;50.00000;100.00000;2.86483;3
 70.79900;23.55667;       0.33747;50.00000;100.00000;2.86497;3
 70.88100;23.57333;       0.33759;50.00000;100.00000;2.86512;3
 70.96400;23.59000;       0.33803;50.00000;100.00000;2.86526;3
 71.04700;23.60667;       0.33835;50.00000;100.00000;2.86541;3
 71.13100;23.62333;       0.33860;50.00000;100.00000;2.86555;3
 71.21500;23.64000;       0.33889;50.00000;100.00000;2.86570;3
 71.29800;23.65667;       0.33919;50.00000;100.00000;2.86584;3
 71.38000;23.67333;       0.33945;50.00000;100.00000;2.86598;3
 71.46400;23.69000;       0.33973;50.00000;100.00000;2.86613;3
 71.54700;23.70667;       0.33998;50.00000;100.00000;2.86627;3
 71.63000;23.72333;       0.34028;50.00000;100.00000;2.86641;3
 71.71300;23.74000;       0.34053;50.00000;100.00000;2.86656;3
 71.79600;23.75667;       0.34076;50.00000;100.00000;2.86670;3
 71.87800;23.77333;       0.34101;50.00000;100.00000;2.86684;3
 71.96300;23.79000;       0.34133;50.00000;100.00000;2.86698;3
 72.04500;23.80667;       0.34154;50.00000;100.00000;2.86712;3
 72.12700;23.82333;       0.34181;50.00000;100.00000;2.86726;3
 72.21000;23.84000;       0.34202;50.00000;100.00000;2.86741;3
 72.29300;23.85667;       0.34227;50.00000;100.00000;2.86755;3
 72.37800;23.87333;       0.34251;50.00000;100.00000;2.86769;3
 72.46000;23.89000;       0.34273;50.00000;100.00000;2.86783;3
 72.54500;23.90667;       0.34295;50.00000;100.00000;2.86798;3
 72.62800;23.92333;       0.34321;50.00000;100.00000;2.86812;3
 72.71000;23.94000;       0.34343;50.00000;100.00000;2.86826;3
 72.79200;23.95667;       0.34363;50.00000;100.00000;2.86839;3
 72.87500;23.97333;       0.34385;50.00000;100.00000;2.86853;3
 72.95800;23.99000;       0.34409;50.00000;100.00000;2.86867;3
 73.04200;24.00667;       0.34432;50.00000;100.00000;2.86882;3
 73.12500;24.02333;       0.34447;50.00000;100.00000;2.86896;3
